arm,file,verdict,score,families
aacmf_256,009-03-Ilya-Beshevli-To-solitude.flac,SUSPICIOUS,55,mdct
aacmf_256,010-06-Jon-Hassell-These-times.flac,SUSPICIOUS,55,mdct
aacmf_256,011-07-Ensemble-National-des-Percussions-de-Guin-e-K.flac,WARNING,31,cnn
aacmf_256,012-07-A-La-Carte-Brass-And-Percussion-Papa-was-a-ro.flac,FAKE_CERTAIN,82,cnn+spectral
aacmf_256,013-22-Roswell-Sacred-Harp-Quartet-Weeping-mary.flac,SUSPICIOUS,55,mdct
aacmf_256,014-26-Dock-Walsh-Bathe-in-that-beautiful-pool.flac,AUTHENTIC,25,mdct
aacmf_256,015-08-Jos-Gonz-lez-Vissel.flac,SUSPICIOUS,55,mdct
aacmf_256,016-03-Memory-Tapes-Green-knight.flac,FAKE_CERTAIN,85,cnn+mdct
aacmf_256,017-13-Cafe-Del-Mar-Submariner.flac,FAKE_CERTAIN,55,cnn+mdct
aacmf_256,018-04-Bag-o-wire-Resovoir.flac,FAKE_CERTAIN,85,cnn+mdct
aacmf_256,019-04-Kohi-Jadu.flac,FAKE_CERTAIN,85,cnn+mdct
aacmf_256,020-06-Bola-Tigantabame.flac,WARNING,31,cnn
aacmf_256,021-13-Colombiafrica-The-Mystic-Orchestra-Rey-de-roc.flac,WARNING,47,cnn
aacmf_256,022-17-Michel-Legrand-It-s-good-to-be-alive-the-chas.flac,SUSPICIOUS,56,spectral
aacmf_256,023-01-Yusef-Lateef-Buddy-and-lou.flac,WARNING,31,cnn
aacmf_256,024-15-Jordi-Savall-Concert-li-la-rougeville-gigue.flac,AUTHENTIC,0,
aacmf_256,025-07-Bolalar-Lola.flac,WARNING,31,cnn
aacmf_256,026-06-Oumou-Dioubat-Siyala.flac,WARNING,31,cnn
aacmf_256,027-01-Dimlite-Kitty-Cradle-Fog.flac,FAKE_CERTAIN,85,cnn+mdct
aacmf_256,028-04-Lisu-Yue-phue-alcool-de-ma-s.flac,AUTHENTIC,0,
aacmf_256,029-05-Kuusow-Kurtunwaarey-Amin-Xaaji-Cusmaan-Cabdul.flac,WARNING,31,cnn
aacmf_256,030-06-S-bastien-Tellier-Benny.flac,WARNING,31,cnn
aacmf_256,031-07-Shkoon-Just-Emma-Id.flac,AUTHENTIC,0,
aacmf_256,032-05-2kilos-more-Cache-feu.flac,SUSPICIOUS,66,mdct
aacmf_256,033-01-Daylight-Rising.flac,FAKE_CERTAIN,85,cnn+mdct
aacmf_256,034-09-Snow-Ghosts-Bowline.flac,AUTHENTIC,25,mdct
