population,track,sample_rate,cutoff,energy_ratio,cutoff_std,residual_floor_db,container_kbps
genuine_wild,um2026-08-13.neumann__um2026-08-13d1t02.flac,44100,21250.0,1.621e-07,377.1,nan,808
genuine_wild,uproot2026-08-07.sbd.spyder9.flac16__uproot2026-08-07s1t01.sbd.spyder9.flac16.flac,44100,22050.0,1.573e-06,0.0,nan,658
genuine_wild,uproot2026-08-07.sbd.spyder9.flac16__uproot2026-08-07s1t02.sbd.spyder9.flac16.flac,44100,22050.0,8.907e-07,0.0,nan,615
genuine_wild,watt2000-10-20__watt2000-10-20t01.flac,44100,22050.0,7.187e-06,0.0,nan,811
genuine_wild,watt2000-10-20__watt2000-10-20t02.flac,44100,22050.0,4.740e-05,0.0,nan,864
genuine_wild,ween1996-05-04__ween1996-05-04t01.flac,44100,22050.0,1.459e-06,0.0,nan,799
genuine_wild,ween1996-05-04__ween1996-05-04t02.flac,44100,22050.0,1.355e-06,0.0,nan,913
genuine_wild,woods2011-02-04.nyctaper__Woods2011-02-04_nyctaper_t01.flac,44100,22050.0,4.814e-06,0.0,nan,789
genuine_wild,woods2011-02-04.nyctaper__Woods2011-02-04_nyctaper_t02.flac,44100,22050.0,2.492e-06,0.0,nan,813
genuine_wild,yarn2026-08-02.matrix__01 intro.flac,48000,24000.0,3.509e-07,0.0,nan,607
genuine_wild,yarn2026-08-02.matrix__02 Heaven In You.flac,48000,24000.0,9.690e-06,0.0,nan,835
genuine_wild,younganddead.aud2026-07-30.3__01-The Music Never Stopped.flac,48000,23250.0,1.154e-05,311.8,nan,679
genuine_wild,younganddead.aud2026-07-30.3__03-Jack Straw.flac,48000,23500.0,6.822e-06,235.7,nan,655
arm_mp3_192,000-03-Balla-et-ses-Balladins-Moi-ca-ma-fout.flac,44100,18750.0,3.043e-08,0.0,-47.8,434
arm_mp3_192,001-11-Gilbert-B-caud-Le-bain-de-minuit.flac,44100,18500.0,1.283e-06,0.0,nan,988
arm_mp3_192,002-03-Hraach-Let-it-go.flac,44100,18750.0,2.364e-04,0.0,-69.6,712
arm_mp3_192,003-01-Thor-Dari-lullaby.flac,44100,18750.0,5.815e-05,0.0,-67.0,843
arm_mp3_192,004-01-Thiossane-Ablaye-Ndiaye-Aminata-ndiaye.flac,44100,18750.0,1.834e-04,0.0,-62.2,923
arm_mp3_192,005-17-Los-Seven-Del-Swing-Celoso.flac,44100,18500.0,1.656e-07,0.0,nan,845
arm_mp3_192,006-09-Mahmoud-Ahmed-Tezeta.flac,44100,18750.0,1.443e-08,0.0,-40.5,486
arm_mp3_192,007-07-Wax-Tailor-Positively-inclined-featuring-main.flac,44100,18000.0,8.014e-07,0.0,nan,897
arm_mp3_192,008-06-The-Mebusas-Mr-bull-dog-original-45-version.flac,44100,17250.0,4.652e-08,0.0,nan,830
arm_mp3_192,009-03-Ilya-Beshevli-To-solitude.flac,44100,22050.0,3.178e-08,0.0,nan,519
arm_mp3_192,010-06-Jon-Hassell-These-times.flac,44100,18750.0,4.905e-08,0.0,-38.4,606
arm_mp3_192,011-07-Ensemble-National-des-Percussions-de-Guin-e-K.flac,44100,18750.0,1.037e-04,0.0,-54.7,488
arm_mp3_192,012-07-A-La-Carte-Brass-And-Percussion-Papa-was-a-ro.flac,44100,18750.0,3.278e-06,0.0,-59.1,882
arm_mp3_192,013-22-Roswell-Sacred-Harp-Quartet-Weeping-mary.flac,44100,19000.0,8.339e-07,0.0,-39.0,502
arm_mp3_192,014-26-Dock-Walsh-Bathe-in-that-beautiful-pool.flac,44100,22050.0,7.929e-09,0.0,nan,394
arm_mp3_192,015-08-Jos-Gonz-lez-Vissel.flac,44100,18750.0,1.390e-07,0.0,-36.1,591
arm_mp3_192,016-03-Memory-Tapes-Green-knight.flac,44100,18750.0,8.516e-05,0.0,-55.9,863
arm_mp3_192,017-13-Cafe-Del-Mar-Submariner.flac,44100,18750.0,7.856e-05,0.0,-55.9,875
arm_mp3_192,018-04-Bag-o-wire-Resovoir.flac,44100,18750.0,1.514e-05,0.0,-66.1,503
arm_mp3_192,019-04-Kohi-Jadu.flac,44100,18750.0,2.724e-07,0.0,-51.4,747
arm_mp3_192,020-06-Bola-Tigantabame.flac,44100,18750.0,2.727e-05,0.0,-64.5,950
arm_mp3_192,021-13-Colombiafrica-The-Mystic-Orchestra-Rey-de-roc.flac,44100,16000.0,3.273e-08,0.0,nan,898
arm_mp3_192,022-17-Michel-Legrand-It-s-good-to-be-alive-the-chas.flac,44100,18750.0,4.022e-07,0.0,-45.1,729
arm_mp3_192,023-01-Yusef-Lateef-Buddy-and-lou.flac,44100,18750.0,1.098e-05,0.0,-60.7,821
arm_mp3_192,024-15-Jordi-Savall-Concert-li-la-rougeville-gigue.flac,44100,19000.0,1.036e-05,0.0,-37.7,619
arm_mp3_192,025-07-Bolalar-Lola.flac,44100,18750.0,7.364e-06,0.0,-68.4,945
arm_mp3_192,026-06-Oumou-Dioubat-Siyala.flac,44100,18750.0,1.598e-04,0.0,-65.8,886
arm_mp3_192,027-01-Dimlite-Kitty-Cradle-Fog.flac,44100,18750.0,1.765e-05,0.0,-62.5,922
arm_mp3_192,028-04-Lisu-Yue-phue-alcool-de-ma-s.flac,44100,22050.0,6.253e-08,0.0,nan,410
arm_mp3_192,029-05-Kuusow-Kurtunwaarey-Amin-Xaaji-Cusmaan-Cabdul.flac,44100,18750.0,3.664e-07,0.0,-48.3,754
arm_mp3_192,030-06-S-bastien-Tellier-Benny.flac,44100,18750.0,4.799e-05,0.0,-68.4,929
arm_mp3_192,031-07-Shkoon-Just-Emma-Id.flac,44100,22050.0,2.503e-09,0.0,nan,513
arm_mp3_192,032-05-2kilos-more-Cache-feu.flac,44100,18750.0,3.862e-06,0.0,-46.6,778
arm_mp3_192,033-01-Daylight-Rising.flac,44100,18750.0,5.785e-06,0.0,-66.0,825
arm_mp3_192,034-09-Snow-Ghosts-Bowline.flac,44100,18750.0,1.136e-06,0.0,-68.0,725
arm_mp3_192,035-16-Slow-Air-In-Dropped-D.flac,44100,18750.0,6.875e-07,0.0,-40.9,502
arm_mp3_192,036-08-Nicolas-Comment-Amaurose.flac,44100,18750.0,1.646e-05,0.0,-66.4,828
arm_mp3_192,037-02-Super-Cayor-De-Dakar-Emboutaieillage.flac,44100,18750.0,3.678e-04,0.0,-59.3,739
arm_mp3_192,038-11-Red-Hot-Chili-Peppers-This-velvet-glove.flac,44100,18750.0,9.381e-06,0.0,-41.8,1007
arm_mp3_192,039-13-Kat-Onoma-Change-blues.flac,44100,18750.0,9.319e-07,0.0,-62.8,832
arm_mp3_192,040-11-Xploding-Plastix-Far-flung-tonic.flac,44100,18750.0,9.928e-05,0.0,-74.4,1024
arm_mp3_192,041-07-Mondkopf-Summer-afternoon-on-the-carribean-se.flac,44100,19000.0,6.436e-04,0.0,-65.4,873
arm_mp3_192,042-04-Keletigui-et-ses-Tambourinis-Nadia.flac,44100,18750.0,2.850e-06,0.0,-64.1,468
arm_mp3_192,043-03-Massive-Attack-Inertia-Creeps-Manic-Street-Pr.flac,44100,18750.0,6.820e-06,0.0,-61.6,914
arm_mp3_192,044-02-Various-Artists-Ka-mea-mea.flac,44100,18750.0,6.158e-09,0.0,-39.3,620
arm_mp3_192,045-08-DJ-Katapila-Trotro-instrumental.flac,44100,16750.0,1.503e-04,0.0,nan,816
arm_mp3_192,046-04-Clelia-Felix-Shine-so-bright.flac,44100,18750.0,6.044e-05,0.0,-71.1,958
arm_mp3_192,047-03-Lemma-Souad-Asla-Maachouk-Nbi.flac,44100,18750.0,1.597e-04,0.0,-61.4,896
arm_mp3_192,048-08-Gabriel-Romero-La-Piragua.flac,44100,17250.0,2.637e-08,0.0,nan,858
arm_mp3_192,049-Nigeria-70-vol-1-Lagos-jump-09-Chief-Checker-Afr.flac,44100,18750.0,1.167e-05,0.0,-65.0,917
arm_mp3_192,050-08-Boubacar-Traor-Pierrette.flac,44100,18750.0,7.135e-07,0.0,-57.1,715
arm_mp3_192,051-07-Coldcut-x-On-U-Sound-Kajra-mohobbat-wala-feat.flac,44100,18750.0,1.351e-06,0.0,-66.7,738
arm_mp3_192,052-06-Papa-Wemba-Efeka-mandundu.flac,44100,18750.0,2.157e-07,0.0,-43.7,569
arm_mp3_192,053-03-Jupiter-Okwess-Ofakombolo.flac,44100,18750.0,4.819e-05,0.0,-66.3,946
arm_mp3_192,054-10-George-Bruns-Two-dogs-and-a-cycle.flac,44100,18000.0,3.770e-07,0.0,nan,694
arm_mp3_192,055-01-Godspeed-You-Black-Emperor-Undoing-a-luciferi.flac,44100,18750.0,6.869e-08,0.0,-48.8,828
arm_mp3_192,056-14-Hlamalani.flac,44100,18750.0,8.950e-05,0.0,-68.5,900
arm_mp3_192,057-02-Nass-El-Ghiwan-El-Mekkaoui-le-mecquois.flac,44100,18750.0,1.629e-07,0.0,-45.2,622
arm_mp3_192,058-01-Piny-Runa-Woko.flac,44100,18750.0,1.226e-06,0.0,-51.0,724
arm_mp3_192,059-01-Genesis-Gospel-Singers-Momma-mo-akoma-ntutu.flac,44100,18750.0,1.298e-05,0.0,-60.8,842
arm_mp3_192,060-13-Naomi-The-Boys-Bad-loser.flac,44100,18750.0,3.314e-05,0.0,-68.8,1001
arm_mp3_192,061-07-Black-Truth-Rhythm-Band-Imo.flac,44100,16000.0,5.837e-10,0.0,nan,717
arm_mp3_192,062-03-Alpha-Blondy-Jah-glory.flac,44100,18500.0,6.063e-06,0.0,nan,731
arm_mp3_192,063-09-Rodolphe-Burger-Billy-the-kid.flac,44100,18750.0,4.029e-07,0.0,-52.7,613
arm_mp3_192,064-01-Blank-Jones-Feat-Mike-Francis-Someone-like-yo.flac,44100,18750.0,1.322e-05,0.0,-63.3,818
arm_mp3_192,065-05-Quizas-Quizas.flac,44100,18750.0,1.058e-05,0.0,-54.7,795
arm_mp3_192,066-04-Etoile-de-Dakar-My-wa-wa.flac,44100,18750.0,7.960e-07,0.0,-56.0,821
arm_mp3_192,067-03-The-Streets-Let-s-push-things-forward.flac,44100,18750.0,1.776e-06,0.0,-50.8,915
arm_mp3_192,068-08-Eddie-Palmieri-Cal-Tjader-Bamboleate.flac,44100,18750.0,6.162e-08,0.0,-58.8,869
arm_mp3_192,069-02-Eden-Ahbez-The-wanderer.flac,44100,18500.0,2.896e-08,0.0,nan,647
arm_mp3_192,070-02-Guts-Good-morning.flac,44100,18500.0,1.051e-05,0.0,nan,829
arm_mp3_192,071-01-Jaipur-Kawa-Brass-Band-Piya-tu-ab-aaja.flac,44100,16250.0,1.386e-07,0.0,nan,861
arm_mp3_192,072-05-Simo-Moumen-Samsara.flac,44100,18750.0,5.545e-06,0.0,-71.5,1061
arm_mp3_192,073-10-Vanilla-Fudge-Eleanor-rigby.flac,44100,18750.0,3.348e-06,0.0,-50.2,474
arm_mp3_192,074-09-Koki-Nakano-Lift.flac,44100,18750.0,1.662e-08,0.0,-42.7,622
arm_mp3_192,075-03-Jordi-Savall-El-rey-de-francia-esmirna.flac,44100,18750.0,1.165e-07,0.0,-38.2,586
arm_mp3_192,076-20-Fran-ois-Couperin-O-salutaris.flac,44100,22050.0,2.062e-09,0.0,nan,438
arm_mp3_192,077-01-Jaga-Jazzist-All-i-know-is-tonight.flac,44100,18750.0,2.298e-05,0.0,-68.2,902
arm_mp3_192,078-04-Kat-Onoma-La-chambre.flac,44100,18750.0,9.778e-07,0.0,-60.4,703
arm_mp3_192,079-04-Gwen-McCrae-Let-s-straighten-it-out.flac,44100,18750.0,2.674e-05,0.0,-65.7,857
arm_mp3_320,000-03-Balla-et-ses-Balladins-Moi-ca-ma-fout.flac,44100,20250.0,5.195e-08,0.0,-47.9,443
arm_mp3_320,001-11-Gilbert-B-caud-Le-bain-de-minuit.flac,44100,20000.0,4.209e-06,0.0,-63.9,1021
arm_mp3_320,002-03-Hraach-Let-it-go.flac,44100,20000.0,2.636e-04,0.0,-65.0,737
arm_mp3_320,003-01-Thor-Dari-lullaby.flac,44100,20250.0,6.881e-05,0.0,-60.5,875
arm_mp3_320,004-01-Thiossane-Ablaye-Ndiaye-Aminata-ndiaye.flac,44100,20250.0,2.883e-04,0.0,-55.9,961
arm_mp3_320,005-17-Los-Seven-Del-Swing-Celoso.flac,44100,19750.0,3.122e-07,0.0,-59.8,851
arm_mp3_320,006-09-Mahmoud-Ahmed-Tezeta.flac,44100,20250.0,6.741e-08,0.0,-40.2,538
arm_mp3_320,007-07-Wax-Tailor-Positively-inclined-featuring-main.flac,44100,20000.0,1.477e-06,0.0,-42.8,906
arm_mp3_320,008-06-The-Mebusas-Mr-bull-dog-original-45-version.flac,44100,19250.0,1.907e-07,0.0,-61.3,837
arm_mp3_320,009-03-Ilya-Beshevli-To-solitude.flac,44100,22050.0,1.637e-07,0.0,nan,578
arm_mp3_320,010-06-Jon-Hassell-These-times.flac,44100,20250.0,6.131e-07,0.0,-38.4,658
arm_mp3_320,011-07-Ensemble-National-des-Percussions-de-Guin-e-K.flac,44100,20250.0,1.471e-04,0.0,-54.9,512
arm_mp3_320,012-07-A-La-Carte-Brass-And-Percussion-Papa-was-a-ro.flac,44100,19750.0,5.982e-06,0.0,-57.4,902
arm_mp3_320,013-22-Roswell-Sacred-Harp-Quartet-Weeping-mary.flac,44100,20250.0,1.620e-06,0.0,-39.0,593
arm_mp3_320,014-26-Dock-Walsh-Bathe-in-that-beautiful-pool.flac,44100,22050.0,3.203e-08,0.0,nan,417
arm_mp3_320,015-08-Jos-Gonz-lez-Vissel.flac,44100,20250.0,2.440e-07,0.0,-36.2,623
arm_mp3_320,016-03-Memory-Tapes-Green-knight.flac,44100,20250.0,9.752e-05,0.0,-47.3,889
arm_mp3_320,017-13-Cafe-Del-Mar-Submariner.flac,44100,20250.0,9.919e-05,0.0,-59.6,903
arm_mp3_320,018-04-Bag-o-wire-Resovoir.flac,44100,20000.0,1.708e-05,0.0,-66.2,510
arm_mp3_320,019-04-Kohi-Jadu.flac,44100,20250.0,6.276e-07,0.0,-51.4,790
arm_mp3_320,020-06-Bola-Tigantabame.flac,44100,20000.0,2.907e-05,0.0,-70.5,961
arm_mp3_320,021-13-Colombiafrica-The-Mystic-Orchestra-Rey-de-roc.flac,44100,19750.0,1.497e-06,0.0,-68.2,937
arm_mp3_320,022-17-Michel-Legrand-It-s-good-to-be-alive-the-chas.flac,44100,20000.0,7.610e-07,0.0,-45.3,755
arm_mp3_320,023-01-Yusef-Lateef-Buddy-and-lou.flac,44100,20250.0,1.466e-05,0.0,-60.7,858
arm_mp3_320,024-15-Jordi-Savall-Concert-li-la-rougeville-gigue.flac,44100,20250.0,2.222e-05,0.0,-37.5,648
arm_mp3_320,025-07-Bolalar-Lola.flac,44100,20250.0,1.286e-05,0.0,-68.4,964
arm_mp3_320,026-06-Oumou-Dioubat-Siyala.flac,44100,20000.0,1.868e-04,0.0,-65.8,907
arm_mp3_320,027-01-Dimlite-Kitty-Cradle-Fog.flac,44100,20250.0,2.418e-05,0.0,-63.2,955
arm_mp3_320,028-04-Lisu-Yue-phue-alcool-de-ma-s.flac,44100,22050.0,9.478e-08,0.0,nan,438
arm_mp3_320,029-05-Kuusow-Kurtunwaarey-Amin-Xaaji-Cusmaan-Cabdul.flac,44100,20250.0,1.315e-06,0.0,-48.1,793
arm_mp3_320,030-06-S-bastien-Tellier-Benny.flac,44100,20250.0,5.708e-05,0.0,-68.3,959
arm_mp3_320,031-07-Shkoon-Just-Emma-Id.flac,44100,22050.0,1.113e-08,0.0,nan,539
arm_mp3_320,032-05-2kilos-more-Cache-feu.flac,44100,20250.0,4.935e-06,0.0,-46.7,850
arm_mp3_320,033-01-Daylight-Rising.flac,44100,20250.0,7.190e-06,0.0,-66.2,854
arm_mp3_320,034-09-Snow-Ghosts-Bowline.flac,44100,20250.0,1.777e-06,0.0,-68.1,776
arm_mp3_320,035-16-Slow-Air-In-Dropped-D.flac,44100,20250.0,9.317e-07,0.0,-41.0,526
arm_mp3_320,036-08-Nicolas-Comment-Amaurose.flac,44100,20250.0,2.194e-05,0.0,-65.4,863
arm_mp3_320,037-02-Super-Cayor-De-Dakar-Emboutaieillage.flac,44100,20250.0,5.025e-04,0.0,-58.9,767
arm_mp3_320,038-11-Red-Hot-Chili-Peppers-This-velvet-glove.flac,44100,20250.0,1.363e-05,0.0,-41.3,1035
arm_mp3_320,039-13-Kat-Onoma-Change-blues.flac,44100,20000.0,1.778e-06,0.0,-62.9,877
arm_mp3_320,040-11-Xploding-Plastix-Far-flung-tonic.flac,44100,20000.0,1.128e-04,0.0,-74.4,1047
arm_mp3_320,041-07-Mondkopf-Summer-afternoon-on-the-carribean-se.flac,44100,19000.0,6.522e-04,0.0,-65.2,877
arm_mp3_320,042-04-Keletigui-et-ses-Tambourinis-Nadia.flac,44100,20250.0,3.723e-06,0.0,-63.2,474
arm_mp3_320,043-03-Massive-Attack-Inertia-Creeps-Manic-Street-Pr.flac,44100,20250.0,9.899e-06,0.0,-60.4,945
arm_mp3_320,044-02-Various-Artists-Ka-mea-mea.flac,44100,20250.0,1.293e-07,0.0,-39.4,670
arm_mp3_320,045-08-DJ-Katapila-Trotro-instrumental.flac,44100,17750.0,1.511e-04,0.0,nan,833
arm_mp3_320,046-04-Clelia-Felix-Shine-so-bright.flac,44100,20250.0,8.618e-05,0.0,-70.3,984
arm_mp3_320,047-03-Lemma-Souad-Asla-Maachouk-Nbi.flac,44100,20250.0,2.554e-04,0.0,-62.8,933
arm_mp3_320,048-08-Gabriel-Romero-La-Piragua.flac,44100,20000.0,2.297e-07,0.0,-60.3,869
arm_mp3_320,049-Nigeria-70-vol-1-Lagos-jump-09-Chief-Checker-Afr.flac,44100,20000.0,1.745e-05,0.0,-59.7,943
arm_mp3_320,050-08-Boubacar-Traor-Pierrette.flac,44100,20250.0,8.011e-07,0.0,-57.2,743
arm_mp3_320,051-07-Coldcut-x-On-U-Sound-Kajra-mohobbat-wala-feat.flac,44100,20000.0,1.632e-06,0.0,-67.3,762
arm_mp3_320,052-06-Papa-Wemba-Efeka-mandundu.flac,44100,20250.0,2.663e-07,0.0,-43.8,596
arm_mp3_320,053-03-Jupiter-Okwess-Ofakombolo.flac,44100,20250.0,6.565e-05,0.0,-64.5,974
arm_mp3_320,054-10-George-Bruns-Two-dogs-and-a-cycle.flac,44100,20000.0,1.026e-06,0.0,-49.4,717
arm_mp3_320,055-01-Godspeed-You-Black-Emperor-Undoing-a-luciferi.flac,44100,20000.0,3.086e-07,0.0,-48.8,851
arm_mp3_320,056-14-Hlamalani.flac,44100,20250.0,1.141e-04,0.0,-68.6,937
arm_mp3_320,057-02-Nass-El-Ghiwan-El-Mekkaoui-le-mecquois.flac,44100,20250.0,3.893e-07,0.0,-45.3,656
arm_mp3_320,058-01-Piny-Runa-Woko.flac,44100,20250.0,2.078e-06,0.0,-51.1,765
arm_mp3_320,059-01-Genesis-Gospel-Singers-Momma-mo-akoma-ntutu.flac,44100,20250.0,1.689e-05,0.0,-60.9,880
arm_mp3_320,060-13-Naomi-The-Boys-Bad-loser.flac,44100,20250.0,4.321e-05,0.0,-67.8,1024
arm_mp3_320,061-07-Black-Truth-Rhythm-Band-Imo.flac,44100,17250.0,4.914e-09,0.0,nan,729
arm_mp3_320,062-03-Alpha-Blondy-Jah-glory.flac,44100,20000.0,1.524e-05,0.0,-60.3,763
arm_mp3_320,063-09-Rodolphe-Burger-Billy-the-kid.flac,44100,20250.0,7.297e-07,0.0,-52.9,665
arm_mp3_320,064-01-Blank-Jones-Feat-Mike-Francis-Someone-like-yo.flac,44100,20000.0,1.446e-05,0.0,-56.2,858
arm_mp3_320,065-05-Quizas-Quizas.flac,44100,20250.0,1.179e-05,0.0,-51.1,833
arm_mp3_320,066-04-Etoile-de-Dakar-My-wa-wa.flac,44100,20250.0,2.948e-06,0.0,-56.1,861
arm_mp3_320,067-03-The-Streets-Let-s-push-things-forward.flac,44100,20250.0,5.554e-06,0.0,-51.6,958
arm_mp3_320,068-08-Eddie-Palmieri-Cal-Tjader-Bamboleate.flac,44100,20000.0,1.793e-07,0.0,-58.8,908
arm_mp3_320,069-02-Eden-Ahbez-The-wanderer.flac,44100,20000.0,2.105e-07,0.0,-44.2,689
arm_mp3_320,070-02-Guts-Good-morning.flac,44100,20000.0,1.267e-05,0.0,-69.7,859
arm_mp3_320,071-01-Jaipur-Kawa-Brass-Band-Piya-tu-ab-aaja.flac,44100,16250.0,2.189e-07,0.0,nan,865
arm_mp3_320,072-05-Simo-Moumen-Samsara.flac,44100,19500.0,2.998e-05,0.0,-71.5,1087
arm_mp3_320,073-10-Vanilla-Fudge-Eleanor-rigby.flac,44100,20250.0,3.958e-06,0.0,-50.0,479
arm_mp3_320,074-09-Koki-Nakano-Lift.flac,44100,20000.0,6.594e-08,0.0,-42.7,661
arm_mp3_320,075-03-Jordi-Savall-El-rey-de-francia-esmirna.flac,44100,20250.0,3.578e-07,0.0,-38.2,635
arm_mp3_320,076-20-Fran-ois-Couperin-O-salutaris.flac,44100,22050.0,9.659e-09,0.0,nan,452
arm_mp3_320,077-01-Jaga-Jazzist-All-i-know-is-tonight.flac,44100,20250.0,3.535e-05,0.0,-68.2,946
arm_mp3_320,078-04-Kat-Onoma-La-chambre.flac,44100,20000.0,1.607e-06,0.0,-60.5,746
arm_mp3_320,079-04-Gwen-McCrae-Let-s-straighten-it-out.flac,44100,20000.0,2.894e-05,0.0,-65.9,885
arm_mp3_V0,000-03-Balla-et-ses-Balladins-Moi-ca-ma-fout.flac,44100,22050.0,3.623e-08,0.0,nan,402
arm_mp3_V0,001-11-Gilbert-B-caud-Le-bain-de-minuit.flac,44100,19750.0,3.620e-06,0.0,-42.6,1016
arm_mp3_V0,002-03-Hraach-Let-it-go.flac,44100,20750.0,2.674e-04,0.0,nan,720
arm_mp3_V0,003-01-Thor-Dari-lullaby.flac,44100,22050.0,7.983e-05,0.0,nan,867
arm_mp3_V0,004-01-Thiossane-Ablaye-Ndiaye-Aminata-ndiaye.flac,44100,22050.0,3.347e-04,0.0,nan,964
arm_mp3_V0,005-17-Los-Seven-Del-Swing-Celoso.flac,44100,19500.0,2.839e-07,0.0,-55.8,853
arm_mp3_V0,006-09-Mahmoud-Ahmed-Tezeta.flac,44100,22050.0,1.064e-07,0.0,nan,533
arm_mp3_V0,007-07-Wax-Tailor-Positively-inclined-featuring-main.flac,44100,21750.0,1.421e-06,0.0,nan,908
arm_mp3_V0,008-06-The-Mebusas-Mr-bull-dog-original-45-version.flac,44100,19250.0,1.520e-07,0.0,-60.0,837
arm_mp3_V0,009-03-Ilya-Beshevli-To-solitude.flac,44100,22050.0,2.447e-07,0.0,nan,572
arm_mp3_V0,010-06-Jon-Hassell-These-times.flac,44100,18250.0,9.247e-09,0.0,nan,599
arm_mp3_V0,011-07-Ensemble-National-des-Percussions-de-Guin-e-K.flac,44100,21000.0,1.509e-04,0.0,nan,511
arm_mp3_V0,012-07-A-La-Carte-Brass-And-Percussion-Papa-was-a-ro.flac,44100,20000.0,6.417e-06,0.0,-54.4,901
arm_mp3_V0,013-22-Roswell-Sacred-Harp-Quartet-Weeping-mary.flac,44100,22050.0,3.818e-06,0.0,nan,570
arm_mp3_V0,014-26-Dock-Walsh-Bathe-in-that-beautiful-pool.flac,44100,22050.0,1.131e-09,0.0,nan,393
arm_mp3_V0,015-08-Jos-Gonz-lez-Vissel.flac,44100,22050.0,1.214e-08,0.0,nan,563
arm_mp3_V0,016-03-Memory-Tapes-Green-knight.flac,44100,22050.0,1.076e-04,0.0,nan,878
arm_mp3_V0,017-13-Cafe-Del-Mar-Submariner.flac,44100,22050.0,1.139e-04,0.0,nan,902
arm_mp3_V0,018-04-Bag-o-wire-Resovoir.flac,44100,21500.0,1.855e-05,0.0,nan,496
arm_mp3_V0,019-04-Kohi-Jadu.flac,44100,21250.0,3.987e-07,0.0,nan,766
arm_mp3_V0,020-06-Bola-Tigantabame.flac,44100,20500.0,3.010e-05,0.0,-49.7,960
arm_mp3_V0,021-13-Colombiafrica-The-Mystic-Orchestra-Rey-de-roc.flac,44100,17000.0,7.685e-07,0.0,nan,936
arm_mp3_V0,022-17-Michel-Legrand-It-s-good-to-be-alive-the-chas.flac,44100,20250.0,3.490e-07,0.0,-45.0,749
arm_mp3_V0,023-01-Yusef-Lateef-Buddy-and-lou.flac,44100,21000.0,1.564e-05,0.0,nan,850
arm_mp3_V0,024-15-Jordi-Savall-Concert-li-la-rougeville-gigue.flac,44100,22050.0,3.645e-05,0.0,nan,650
arm_mp3_V0,025-07-Bolalar-Lola.flac,44100,21250.0,1.622e-05,0.0,nan,969
arm_mp3_V0,026-06-Oumou-Dioubat-Siyala.flac,44100,20500.0,1.904e-04,0.0,-59.9,904
arm_mp3_V0,027-01-Dimlite-Kitty-Cradle-Fog.flac,44100,22050.0,2.587e-05,0.0,nan,958
arm_mp3_V0,028-04-Lisu-Yue-phue-alcool-de-ma-s.flac,44100,22050.0,9.445e-08,0.0,nan,427
arm_mp3_V0,029-05-Kuusow-Kurtunwaarey-Amin-Xaaji-Cusmaan-Cabdul.flac,44100,22050.0,3.708e-07,0.0,nan,755
arm_mp3_V0,030-06-S-bastien-Tellier-Benny.flac,44100,21500.0,6.269e-05,0.0,nan,956
arm_mp3_V0,031-07-Shkoon-Just-Emma-Id.flac,44100,22050.0,1.098e-08,0.0,nan,529
arm_mp3_V0,032-05-2kilos-more-Cache-feu.flac,44100,22050.0,5.659e-06,0.0,nan,846
arm_mp3_V0,033-01-Daylight-Rising.flac,44100,21250.0,7.936e-06,0.0,nan,849
arm_mp3_V0,034-09-Snow-Ghosts-Bowline.flac,44100,22050.0,2.021e-06,0.0,nan,786
arm_mp3_V0,035-16-Slow-Air-In-Dropped-D.flac,44100,21000.0,9.032e-07,0.0,nan,503
arm_mp3_V0,036-08-Nicolas-Comment-Amaurose.flac,44100,21000.0,2.338e-05,0.0,nan,851
arm_mp3_V0,037-02-Super-Cayor-De-Dakar-Emboutaieillage.flac,44100,22050.0,5.736e-04,0.0,nan,749
arm_mp3_V0,038-11-Red-Hot-Chili-Peppers-This-velvet-glove.flac,44100,22050.0,1.615e-05,0.0,nan,1048
arm_mp3_V0,039-13-Kat-Onoma-Change-blues.flac,44100,20750.0,1.974e-06,0.0,nan,874
arm_mp3_V0,040-11-Xploding-Plastix-Far-flung-tonic.flac,44100,20750.0,1.154e-04,0.0,nan,1046
arm_mp3_V0,041-07-Mondkopf-Summer-afternoon-on-the-carribean-se.flac,44100,19000.0,6.562e-04,0.0,-65.2,877
arm_mp3_V0,042-04-Keletigui-et-ses-Tambourinis-Nadia.flac,44100,22050.0,5.614e-06,0.0,nan,442
arm_mp3_V0,043-03-Massive-Attack-Inertia-Creeps-Manic-Street-Pr.flac,44100,20750.0,1.078e-05,0.0,nan,943
arm_mp3_V0,044-02-Various-Artists-Ka-mea-mea.flac,44100,21000.0,9.360e-09,0.0,nan,622
arm_mp3_V0,045-08-DJ-Katapila-Trotro-instrumental.flac,44100,17500.0,1.562e-04,0.0,nan,821
arm_mp3_V0,046-04-Clelia-Felix-Shine-so-bright.flac,44100,21750.0,1.040e-04,0.0,nan,986
arm_mp3_V0,047-03-Lemma-Souad-Asla-Maachouk-Nbi.flac,44100,21250.0,2.693e-04,0.0,nan,936
arm_mp3_V0,048-08-Gabriel-Romero-La-Piragua.flac,44100,20000.0,2.374e-07,0.0,-51.8,864
arm_mp3_V0,049-Nigeria-70-vol-1-Lagos-jump-09-Chief-Checker-Afr.flac,44100,20750.0,1.753e-05,0.0,nan,938
arm_mp3_V0,050-08-Boubacar-Traor-Pierrette.flac,44100,20500.0,5.372e-07,0.0,-51.4,714
arm_mp3_V0,051-07-Coldcut-x-On-U-Sound-Kajra-mohobbat-wala-feat.flac,44100,21250.0,1.820e-06,0.0,nan,753
